1.984123e+20, 1.580224e+18, 7.462185e+15, 2.446431e+13, 6.515282e+10, 
1.984946e+20, 1.498658e+18, 6.715772e+15, 2.089475e+13, 5.286765e+10, 
1.985715e+20, 1.422400e+18, 6.053317e+15, 1.788714e+13, 4.302885e+10, 
1.986435e+20, 1.350974e+18, 5.463910e+15, 1.534487e+13, 3.511923e+10, 
1.987109e+20, 1.284175e+18, 4.939978e+15, 1.319626e+13, 2.875817e+10, 
1.987735e+20, 1.221987e+18, 4.475835e+15, 1.138500e+13, 2.364902e+10, 
1.988323e+20, 1.163665e+18, 4.061291e+15, 9.844058e+12, 1.950483e+10, 
1.988870e+20, 1.109269e+18, 3.692789e+15, 8.538165e+12, 1.615393e+10, 
1.989387e+20, 1.057941e+18, 3.361021e+15, 7.416417e+12, 1.340439e+10, 
1.989872e+20, 1.009764e+18, 3.063734e+15, 6.456779e+12, 1.115640e+10, 
1.990327e+20, 9.644890e+17, 2.796966e+15, 5.634097e+12, 9.314387e+09, 
1.990757e+20, 9.217758e+17, 2.556340e+15, 4.924612e+12, 7.793882e+09, 
1.991160e+20, 8.816115e+17, 2.339827e+15, 4.313898e+12, 6.539996e+09, 
1.991542e+20, 8.436638e+17, 2.144008e+15, 3.785146e+12, 5.499773e+09, 
1.991899e+20, 8.080984e+17, 1.968243e+15, 3.330501e+12, 4.642328e+09, 
1.992241e+20, 7.740781e+17, 1.807083e+15, 2.930923e+12, 3.919307e+09, 
1.992563e+20, 7.420031e+17, 1.661443e+15, 2.584709e+12, 3.318280e+09, 
1.992869e+20, 7.116156e+17, 1.529071e+15, 2.282794e+12, 2.814974e+09, 
1.993161e+20, 6.825238e+17, 1.407412e+15, 2.016502e+12, 2.388379e+09, 
1.993436e+20, 6.550991e+17, 1.297326e+15, 1.785175e+12, 2.032337e+09, 
1.993694e+20, 6.294371e+17, 1.198385e+15, 1.585414e+12, 1.736771e+09, 
1.993938e+20, 6.051272e+17, 1.108239e+15, 1.410378e+12, 1.487453e+09, 
1.994173e+20, 5.816257e+17, 1.024409e+15, 1.253816e+12, 1.272762e+09, 
1.994399e+20, 5.591650e+17, 9.473368e+14, 1.115352e+12, 1.089952e+09, 
1.994611e+20, 5.380248e+17, 8.775531e+14, 9.947196e+11, 9.366144e+08, 
1.994815e+20, 5.176590e+17, 8.127908e+14, 8.869296e+11, 8.045032e+08, 
1.995009e+20, 4.983753e+17, 7.537474e+14, 7.923020e+11, 6.927460e+08, 
1.995192e+20, 4.800735e+17, 6.997664e+14, 7.089430e+11, 5.978423e+08, 
1.995367e+20, 4.626110e+17, 6.501309e+14, 6.350544e+11, 5.167191e+08, 
1.995533e+20, 4.460801e+17, 6.048055e+14, 5.699808e+11, 4.477439e+08, 
1.995693e+20, 4.300871e+17, 5.625091e+14, 5.113965e+11, 3.878088e+08, 
1.995845e+20, 4.149814e+17, 5.239576e+14, 4.598669e+11, 3.368963e+08, 
1.995993e+20, 4.002261e+17, 4.876034e+14, 4.129633e+11, 2.921283e+08, 
1.996131e+20, 3.864421e+17, 4.548270e+14, 3.721374e+11, 2.544927e+08, 
1.996265e+20, 3.731210e+17, 4.242261e+14, 3.353149e+11, 2.216762e+08, 
1.996393e+20, 3.602965e+17, 3.957663e+14, 3.022283e+11, 1.931718e+08, 
1.996516e+20, 3.480549e+17, 3.695150e+14, 2.727374e+11, 1.686026e+08, 
1.996634e+20, 3.362937e+17, 3.451349e+14, 2.462627e+11, 1.472660e+08, 
1.996746e+20, 3.250478e+17, 3.225955e+14, 2.225976e+11, 1.288129e+08, 
1.996855e+20, 3.142205e+17, 3.016094e+14, 2.012874e+11, 1.127329e+08, 
1.996958e+20, 3.039203e+17, 2.822872e+14, 1.823059e+11, 9.885958e+07, 
1.997058e+20, 2.939675e+17, 2.642168e+14, 1.651271e+11, 8.669977e+07, 
